"image_path","caption","category"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_049618.PNG","a lone turtle is captured swimming in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_019045.PNG","a green turtle is captured swimming in the deep sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_023438.PNG","a sea turtle floats in the deep sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_016175.PNG","An image of the ocean's surface","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_047981.PNG","a juvenile sea turtle drifts swimming in the open ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_016745.PNG","An image of the sea","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_049115.PNG","a green turtle is captured swimming in still marine waters.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_033084.PNG","a turtle swims in the vast ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_010893.PNG","An image of the sea","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_041181.PNG","an ocean turtle swims in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_045854.PNG","a green turtle cruises in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_014128.PNG","An image of the ocean","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_030485.PNG","an ocean turtle floats in the sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_069576.PNG","a swimming turtle drifts swimming in the open ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_031759.PNG","a lone turtle cruises in the deep sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_055396.PNG","an aquatic turtle floats in a remote open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_015995.PNG","An image of the open sea","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_030957.PNG","a turtle drifts in a remote open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_014031.PNG","An image of the sea","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_041736.PNG","a juvenile sea turtle moves within open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_012762.PNG","An image of the marine surface","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_019707.PNG","a marine turtle swims through the waves in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_015107.PNG","An image of the marine surface","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_045969.PNG","a solitary turtle cruises in a remote open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_032211.PNG","a sea turtle is captured swimming in a remote open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_014085.PNG","An image of the marine surface","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_017243.PNG","An image of the water","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_023312.PNG","a turtle is captured swimming in the deep sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_023029.PNG","a solitary turtle navigates in the water.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_016409.PNG","An image of the ocean","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_030776.PNG","a green turtle moves within open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_045673.PNG","an aquatic turtle swims in the sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_041003.PNG","a turtle floats in the sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_044924.PNG","an aquatic turtle moves in a remote oceanic area.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_016883.PNG","An image of the marine surface","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_062043.PNG","a swimming turtle moves swimming in the open ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_022870.PNG","a sea turtle moves within open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_016390.PNG","An image of the ocean's surface","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_016861.PNG","An image of the sea","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_001193.PNG","A garbage in the ocean","debris"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_054868.PNG","an aquatic turtle swims in still marine waters.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_068403.PNG","a sea turtle floats surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_041811.PNG","an aquatic turtle swims through the waves swimming in the open ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_013752.PNG","An image of marine waters","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_044491.PNG","a turtle moves surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_019232.PNG","a sea turtle moves in the vast ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_023584.PNG","a turtle is captured swimming in the water.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_046679.PNG","a lone turtle swims in the vast ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_033345.PNG","a green turtle navigates in the sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_023084.PNG","a sea turtle cruises in the water.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_019918.PNG","a juvenile sea turtle navigates in the vast ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_045666.PNG","a swimming turtle floats in the sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_044651.PNG","a green turtle drifts within open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_061909.PNG","a swimming turtle cruises swimming in the open ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_041693.PNG","a sea turtle floats in the sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_021504.PNG","a marine turtle floats in the deep sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_011565.PNG","An image of the marine surface","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_033514.PNG","an aquatic turtle navigates in the vast ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_001189.PNG","A garbage in the ocean","debris"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_017346.PNG","An image of marine waters","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_065829.PNG","a swimming turtle swims through the waves surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_010812.PNG","An image of the ocean's surface","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_054482.PNG","a lone turtle floats in a remote open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_015454.PNG","An image of the marine surface","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_045641.PNG","a marine turtle floats in a remote open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_030876.PNG","a sea turtle floats in the water.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_019890.PNG","an ocean turtle drifts within open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_031885.PNG","a sea turtle navigates surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_044992.PNG","a swimming turtle drifts within open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_012700.PNG","An image of the open sea","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_015765.PNG","An image of the ocean's surface","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_062418.PNG","a sea turtle swims in the vast ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_041663.PNG","a solitary turtle floats surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_015181.PNG","An image of the sea","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_019241.PNG","an ocean turtle floats in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_023364.PNG","a sea turtle is captured swimming in a remote oceanic area.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_011261.PNG","An image of the marine surface","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_019084.PNG","a sea turtle navigates surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_054462.PNG","an aquatic turtle navigates in the sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_021739.PNG","a marine turtle navigates in a remote open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_022921.PNG","a lone turtle moves in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_012801.PNG","An image of the sea","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_032258.PNG","a juvenile sea turtle cruises in a remote oceanic area.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_017581.PNG","An image of the water","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_033259.PNG","a solitary turtle navigates in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_017144.PNG","An image of marine waters","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_060180.PNG","a solitary turtle drifts surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_044314.PNG","a solitary turtle drifts swimming in the open ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_017058.PNG","An image of marine waters","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_022827.PNG","an ocean turtle floats swimming in the open ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_019931.PNG","a turtle moves in a remote open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_047342.PNG","a turtle cruises in still marine waters.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_049449.PNG","a lone turtle is captured swimming in a remote oceanic area.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_064537.PNG","a sea turtle cruises in still marine waters.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_031427.PNG","a marine turtle swims swimming in the open ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_020499.PNG","a juvenile sea turtle drifts in the deep sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_047827.PNG","a marine turtle swims in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_029980.PNG","a turtle floats within open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_047444.PNG","an ocean turtle cruises in the vast ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_019311.PNG","a lone turtle moves in a remote oceanic area.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_044497.PNG","an aquatic turtle moves surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_001256.PNG","A plastic waste in the sea","debris"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_030806.PNG","a marine turtle floats in the water.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_031735.PNG","a marine turtle navigates in the sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_069433.PNG","an ocean turtle cruises within open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_047817.PNG","a juvenile sea turtle is captured swimming surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_044939.PNG","a juvenile sea turtle moves in a remote open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_011123.PNG","An image of marine waters","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_054722.PNG","a swimming turtle floats in still marine waters.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_016469.PNG","An image of marine waters","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_020041.PNG","a lone turtle swims through the waves in still marine waters.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_030166.PNG","a sea turtle is captured swimming swimming in the open ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_014352.PNG","An image of the water","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_012098.PNG","An image of the sea","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_021146.PNG","a sea turtle cruises in still marine waters.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_046536.PNG","a marine turtle drifts surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_032656.PNG","a marine turtle swims through the waves in a remote oceanic area.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_046033.PNG","a marine turtle is captured swimming surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_008677.PNG","a juvenile dolphin moves in a remote oceanic area.","dolphin"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_031808.PNG","a lone turtle moves in a remote oceanic area.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_033530.PNG","an aquatic turtle swims through the waves in a remote open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_041889.PNG","a lone turtle swims swimming in the open ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_020070.PNG","an ocean turtle swims swimming in the open ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_015456.PNG","An image of the sea","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_064569.PNG","a turtle drifts within open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_022437.PNG","a juvenile sea turtle swims through the waves in the sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_046204.PNG","a juvenile sea turtle swims in the sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_049003.PNG","a sea turtle navigates in the water.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_054722.PNG","a marine turtle swims in a remote open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_064390.PNG","an ocean turtle is captured swimming in the deep sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_045341.PNG","a juvenile sea turtle cruises in still marine waters.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_043981.PNG","a swimming turtle swims through the waves in the sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_046544.PNG","an ocean turtle drifts in the deep sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_060008.PNG","a turtle navigates in the deep sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_064476.PNG","a green turtle swims through the waves in the sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_044353.PNG","a turtle is captured swimming in a remote open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_030108.PNG","a sea turtle swims swimming in the open ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_019032.PNG","a juvenile sea turtle is captured swimming in a remote oceanic area.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_012790.PNG","An image of the open sea","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_041987.PNG","a solitary turtle floats in still marine waters.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_030719.PNG","a turtle is captured swimming swimming in the open ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_003101.PNG","An image of the ocean's surface","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_050031.PNG","a green turtle cruises in the deep sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_030347.PNG","a turtle floats in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_021921.PNG","a sea turtle swims through the waves in the deep sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_030595.PNG","a juvenile sea turtle is captured swimming surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_017098.PNG","An image of the water","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_047501.PNG","an ocean turtle moves in the deep sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_022732.PNG","a green turtle is captured swimming in the deep sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_041727.PNG","an ocean turtle moves in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_030379.PNG","a swimming turtle cruises surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_019606.PNG","a green turtle swims in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_064405.PNG","a marine turtle moves in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_046723.PNG","an aquatic turtle swims in still marine waters.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_046173.PNG","a solitary turtle drifts in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_045530.PNG","a sea turtle floats surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_049591.PNG","a marine turtle moves surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_020601.PNG","a marine turtle swims through the waves in the water.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_023134.PNG","a juvenile sea turtle swims in the vast ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_031086.PNG","a lone turtle swims through the waves in a remote open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_033491.PNG","a green turtle floats in a remote oceanic area.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_046231.PNG","an ocean turtle drifts in still marine waters.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_046627.PNG","an ocean turtle swims through the waves surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_033338.PNG","a lone turtle drifts in a remote oceanic area.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_033198.PNG","an ocean turtle moves in the vast ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_008775.PNG","a playful dolphin swims in a remote open sea.","dolphin"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_032057.PNG","a turtle floats in a remote oceanic area.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_054537.PNG","a green turtle swims through the waves in the sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_031439.PNG","a juvenile sea turtle drifts in still marine waters.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_008974.PNG","a swimming dolphin moves in the water.","dolphin"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_021931.PNG","an aquatic turtle cruises in the water.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_019286.PNG","a marine turtle moves within open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_015772.PNG","An image of the marine surface","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_008926.PNG","a playful dolphin moves in a remote oceanic area.","dolphin"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_042010.PNG","a turtle swims in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_033550.PNG","a sea turtle swims through the waves in a remote oceanic area.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_017118.PNG","An image of the open sea","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_030582.PNG","a solitary turtle is captured swimming in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_011167.PNG","An image of the sea","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_021219.PNG","a swimming turtle is captured swimming in the deep sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_008609.PNG","a marine dolphin swims through the waves in the deep sea.","dolphin"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_001236.PNG","A plastic waste in the sea","debris"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_054818.PNG","an ocean turtle moves in a remote oceanic area.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_011925.PNG","An image of the water","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_022447.PNG","an aquatic turtle is captured swimming in the vast ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_065850.PNG","a green turtle swims in the deep sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_055435.PNG","a turtle moves surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_009016.PNG","a juvenile dolphin navigates in the water.","dolphin"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_003034.PNG","An image of marine waters","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_041026.PNG","an ocean turtle cruises in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_062318.PNG","a sea turtle swims in the sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_055427.PNG","a solitary turtle swims in still marine waters.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_049510.PNG","a juvenile sea turtle is captured swimming surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_012682.PNG","An image of the sea","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_015784.PNG","An image of the open sea","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_048080.PNG","an ocean turtle swims in a remote open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_042097.PNG","a sea turtle swims in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_020606.PNG","a marine turtle cruises surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_017168.PNG","An image of marine waters","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_044917.PNG","a juvenile sea turtle swims in a remote oceanic area.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_022147.PNG","a marine turtle drifts in the vast ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_016066.PNG","An image of marine waters","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_042031.PNG","a sea turtle navigates swimming in the open ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_012427.PNG","An image of marine waters","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_047565.PNG","a solitary turtle floats in the vast ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_008794.PNG","a playful dolphin moves surrounded by currents.","dolphin"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_046420.PNG","a solitary turtle swims through the waves in still marine waters.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_021978.PNG","a juvenile sea turtle moves in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_023277.PNG","a juvenile sea turtle swims through the waves in the water.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_030229.PNG","a juvenile sea turtle swims through the waves in the water.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_032198.PNG","a juvenile sea turtle drifts in the vast ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_031984.PNG","a swimming turtle swims through the waves in a remote oceanic area.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_062490.PNG","a lone turtle is captured swimming in still marine waters.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_019589.PNG","a lone turtle cruises in the vast ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_063403.PNG","a lone turtle floats within open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_016026.PNG","An image of the sea","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_019913.PNG","a sea turtle is captured swimming in the water.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_025311.PNG","A marine litter","debris"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_031966.PNG","a green turtle is captured swimming in the sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_047787.PNG","a swimming turtle navigates within open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_047401.PNG","an aquatic turtle swims in the water.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_019846.PNG","a marine turtle navigates in a remote open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_047566.PNG","a marine turtle swims through the waves within open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_042868.PNG","a swimming turtle drifts in a remote oceanic area.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_041852.PNG","a sea turtle navigates in a remote oceanic area.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_021916.PNG","a sea turtle swims surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_047319.PNG","a sea turtle drifts in the sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_040732.PNG","a turtle floats in the sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_044017.PNG","an ocean turtle cruises surrounded by currents.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_046401.PNG","a lone turtle swims within open sea.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_015626.PNG","An image of marine waters","sea"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_044732.PNG","a solitary turtle navigates in the ocean.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_047618.PNG","a sea turtle swims in the water.","turtle"
"/projects/data/turtle-full-v2/images/Train_cropped/cropped_frame_046372.PNG","a lone turtle drifts swimming in the open ocean.","turtle"
